review,product_id
3,23
1,7
1,4
1,15
2,24
4,20
1,14
3,11
2,18
2,1
3,23
1,9
3,10
5,17
1,11
3,4
4,11
5,24
1,20
2,6
3,11
4,22
1,16
2,21
2,16
4,21
3,18
4,15
1,24
3,17
3,19
5,18
2,1
3,19
1,12
3,5
3,1
5,13
5,6
4,20
5,6
3,4
3,23
1,23
4,9
4,3
3,8
3,15
5,7
2,10
3,4
2,2
4,3
1,17
5,16
2,5
4,11
5,24
3,10
1,5
2,17
1,7
4,15
5,23
1,4
1,10
5,22
3,3
1,15
5,4
3,25
5,1
3,25
2,21
2,11
3,7
5,9
4,11
1,22
2,9
3,6
1,4
5,20
1,17
5,7
5,12
3,11
3,5
2,19
1,6
5,10
5,11
1,15
1,5
1,16
4,4
1,2
4,14
5,6
4,19
3,20
3,10
5,7
4,3
2,19
4,3
4,4
4,10
2,16
2,8
3,20
4,12
3,6
4,11
1,16
4,3
3,4
4,16
3,6
3,25
5,20
5,5
4,4
1,23
5,11
1,21
5,10
4,15
4,19
5,8
5,8
4,6
1,13
2,11
5,23
4,14
3,19
2,18
1,6
5,24
1,16
5,19
3,15
1,18
2,15
4,10
5,3
5,4
4,25
4,11
1,21
2,3
5,5
1,25
2,25
2,22
5,15
4,10
5,20
2,15
3,7
5,10
3,22
3,14
5,3
5,1
4,17
3,5
3,2
1,18
5,1
1,12
1,10
4,8
5,23
3,13
4,23
4,13
5,14
2,7
2,16
5,7
3,13
2,14
2,10
1,5
1,3
4,5
4,22
1,5
4,5
5,15
5,14
4,6
4,17
4,18
3,13
2,8
5,14
5,1
2,16
5,23
4,9
5,18
1,12
5,2
3,16
5,4
1,16
5,5
3,25
5,15
5,3
1,20
4,8
1,21
5,22
3,19
1,20
5,11
1,25
4,16
4,17
3,19
3,14
3,10
1,6
5,23
3,24
5,24
1,9
4,21
2,19
1,19
3,22
5,24
3,1
1,16
5,5
3,3
2,9
3,20
3,9
1,1
2,20
2,19
4,22
2,12
2,9
2,16
1,17
1,11
5,5
4,5
4,25
4,25
4,8
2,24
5,7
3,24
3,2
1,25
2,2
4,15
3,16
5,16
4,8
4,22
3,16
5,5
1,14
4,10
3,13
1,17
5,4
3,21
5,14
3,21
3,11
1,9
5,9
4,13
2,25
5,24
2,25
3,17
2,22
5,11
1,1
1,3
1,14
1,17
4,22
2,12
3,24
2,9
1,2
1,20
5,2
2,22
1,20
1,23
5,3
4,5
5,22
1,6
2,23
3,9
1,15
4,21
4,9
3,23
2,9
1,25
1,9
4,13
1,11
3,9
4,6
4,3
5,7
2,13
4,21
2,4
4,18
5,7
1,21
3,15
1,4
1,3
3,19
4,25
4,1
1,5
4,2
2,9
3,23
5,13
5,1
4,23
4,16
1,13
2,18
4,1
4,23
5,4
3,18
3,11
1,13
1,21
5,12
1,11
3,15
2,21
5,6
4,2
2,22
4,10
3,4
1,16
4,21
2,24
1,5
1,7
5,24
4,8
1,13
3,18
5,16
1,15
3,2
3,2
1,24
1,13
5,7
5,15
5,5
1,8
2,2
1,16
5,16
2,2
2,23
2,1
1,21
1,10
5,15
5,6
1,3
4,4
5,20
1,8
4,7
4,11
1,11
5,22
2,18
2,11
1,25
2,19
1,11
3,4
4,5
3,6
2,18
2,15
1,19
1,5
5,21
2,13
4,1
1,3
2,1
5,3
4,10
4,23
2,23
2,7
3,21
4,17
2,14
5,6
1,23
2,20
4,23
1,20
3,21
4,12
5,1
2,8
5,4
5,4
5,12
2,17
2,15
1,9
1,7
4,5
2,16
1,6
3,2
2,10
3,14
5,11
4,25
1,2
1,24
2,18
1,6
5,16
1,4
4,8
5,19
4,11
3,7
1,8
2,11
2,4
4,24
4,7
1,8
5,16
1,16
2,14
5,7
2,15
3,13
4,5
2,24
3,21
2,9
2,11
5,2
3,2
1,5
4,15
2,14
3,25
3,8
2,20
5,21
5,6
2,18
4,3
4,17
5,7
4,16
1,9
4,24
2,24
3,8
5,14
5,8
5,5
4,1
1,2
5,16
4,2
4,17
1,16
4,15
1,8
1,18
4,23
2,7
3,12
1,8
4,1
3,22
4,6
5,19
4,1
2,15
4,23
3,6
4,21
1,23
1,21
3,13
1,17
4,10
3,25
5,23
5,18
1,7
3,20
1,24
3,17
1,2
3,13
5,15
3,2
2,12
5,21
1,23
2,18
3,5
5,8
4,4
5,24
2,23
2,25
3,11
5,9
4,22
1,9
3,3
4,12
5,16
1,17
5,16
5,22
4,10
3,20
1,22
4,7
1,3
2,13
1,10
2,4
1,9
2,23
2,16
5,7
1,21
4,10
5,22
4,5
4,12
1,15
2,10
1,3
5,8
3,21
5,14
3,11
5,16
5,22
4,18
3,15
2,19
2,10
2,9
3,16
1,10
3,5
4,10
5,6
5,6
2,10
2,6
2,6
1,4
5,11
4,5
3,9
2,6
1,18
3,22
2,12
4,12
2,18
3,18
1,4
4,13
2,25
3,15
1,5
5,24
3,17
3,21
3,16
5,25
2,22
4,19
1,11
4,24
2,2
5,22
3,4
4,1
2,20
3,15
3,3
5,2
2,21
5,19
3,8
1,7
5,3
1,15
4,17
4,7
5,11
5,20
3,2
2,13
4,23
4,12
1,12
3,10
3,12
5,15
2,3
4,24
4,24
3,15
4,6
4,24
5,5
1,20
2,5
4,10
3,17
5,3
4,25
1,3
3,14
2,14
4,18
5,23
2,25
2,7
3,13
4,18
3,2
3,19
5,16
4,24
1,8
2,1
3,9
4,21
3,4
2,14
2,16
1,1
3,25
1,16
3,20
4,19
4,19
4,9
1,23
5,12
5,24
3,1
5,6
2,2
4,11
2,23
2,12
3,2
4,12
3,21
3,2
5,10
1,21
2,17
2,25
1,25
2,20
3,18
3,11
3,9
5,4
3,19
1,5
5,5
3,10
4,25
3,14
1,6
2,7
2,17
5,7
5,20
5,18
1,23
4,14
1,3
1,5
3,16
3,10
4,5
5,20
3,25
3,6
1,1
2,8
2,23
2,23
2,10
2,7
4,3
1,23
1,3
4,25
4,25
2,2
1,4
5,22
1,19
1,16
1,9
3,3
1,22
1,25
5,4
5,7
2,7
3,22
1,1
3,5
3,19
2,12
5,17
5,8
1,19
5,4
1,25
2,17
2,23
2,10
5,25
1,1
5,7
4,23
5,12
4,6
1,22
3,6
4,13
5,7
4,8
3,4
4,4
5,4
4,5
3,25
3,23
1,18
3,3
1,16
3,13
5,15
3,24
4,22
5,8
3,14
2,14
4,3
3,22
1,6
4,22
1,22
4,13
1,17
2,4
4,13
5,23
2,4
3,3
3,7
5,7
1,13
4,8
4,24
5,9
3,19
4,25
4,12
5,22
4,13
3,17
4,5
1,4
4,9
2,16
2,21
1,1
1,24
4,3
1,22
4,6
3,20
3,5
5,20
1,4
5,22
4,25
2,15
4,10
5,16
5,9
5,11
1,18
1,25
1,14
4,13
4,11
4,15
1,2
5,6
3,22
2,23
4,16
3,5
4,23
1,16
4,19
5,22
5,22
4,19
5,16
5,6
4,2
4,9
4,19
3,20
3,25
1,11
5,1
2,2
3,12
5,24
3,1
1,13
3,14
4,12
1,12
2,22
2,8
3,21
1,19
1,23
1,10
2,11
5,1
1,11
4,15
5,19
3,14
4,1
1,19
4,11
4,19
5,11
4,4
2,4
4,11
3,17
5,6
3,10
2,14
1,16
2,18
3,10
3,2
4,19
5,8
1,24
5,23
5,4
3,11
5,3
4,17
2,14
1,12
3,21
3,17
5,14
2,11
4,14
5,9
4,17
5,22
1,6
5,21
5,6
2,16
4,22
5,9
4,20
1,19
2,17
4,12
2,5
3,5
4,14
1,11
2,21
3,14
2,10
5,9
4,8
1,8
2,5
2,1
4,10
5,16
4,14
1,21
2,7
2,9
3,1
5,9
1,6
4,24
1,1
3,3
3,20
4,3
1,12
2,13
1,8
5,19
5,4
5,22
5,25
4,9
2,3
1,20
3,25
5,11
4,24
2,24
2,14
1,5
2,6
4,9
3,14
1,19
5,16
1,12
5,11
4,14
2,22
2,9
4,12
3,23
1,10
5,21
1,2
2,23
5,9
3,13
3,21
1,22
2,18
4,15
4,1
3,9
2,3
2,10
4,6
3,21
4,25
3,2
4,3
4,16
4,11
2,4
3,23
1,17
4,12
5,20
3,24
1,15
1,25
2,21
4,21
2,21
4,1
3,7
5,11
1,3
2,6
2,17
4,20
4,11
2,16
2,9
5,22
3,11
1,7
3,14
4,6
5,13
1,8
5,1
5,21
2,21
4,3
3,7
2,23
4,2
4,20
3,20
1,5
2,12
1,19
5,1
4,14
4,22
2,4
2,23
3,7
4,10
2,13
2,14
2,20
2,10
2,14
2,14
3,1
2,9
4,20
3,8
4,19
1,3
2,16
4,11
2,22
4,23
4,23
5,24
1,9
5,4
1,2
2,11
3,16
5,20
1,23
3,1
5,17
3,13
3,13
5,5
5,2
3,6
5,6
3,16
2,15
3,3
5,23
2,14
1,9
1,11
4,5
3,9
3,14
5,9
3,25
3,17
2,14
4,11
2,25
4,18
2,2
1,5
2,8
4,2
2,9
4,23
1,14
1,16
3,15
5,23
4,16
1,16
2,24
3,4
2,3
2,10
5,6
5,9
5,22
5,7
5,1
5,25
4,6
2,3
4,25
1,22
1,11
1,10
3,13
1,19
2,11
1,1
4,15
3,15
1,20
1,11
5,21
3,15
5,24
2,5
3,2
1,11
1,24
5,18
1,13
3,13
2,6
4,25
1,3
2,7
4,13
2,10
3,4
4,16
3,24
5,22
3,5
1,22
5,12
4,7
4,15
3,16
5,19
1,14
4,25
5,12
4,6
4,21
1,3
3,17
2,15
2,21
5,16
5,21
3,3
4,15
4,3
2,10
3,5
5,8
3,14
1,19
1,18
5,2
5,4
4,14
4,4
5,22
3,9
5,9
5,3
1,1
4,24
2,6
1,13
4,3
3,23
5,11
4,24
4,25
3,20
2,11
2,7
5,3
1,9
5,14
1,1
1,13
2,1
4,21
4,15
5,22
4,24
5,10
3,20
4,23
1,10
2,5
2,1
1,4
2,23
2,1
2,16
2,21
5,14
1,7
4,10
4,5
1,14
2,4
4,5
4,16
4,1
2,19
3,7
4,19
3,2
1,1
4,21
4,14
5,24
5,20
1,10
4,16
5,16
5,19
4,22
1,8
1,17
5,14
5,11
3,3
4,21
1,16
5,16
3,21
4,15
2,1
2,10
3,16
2,15
2,17
3,19
4,20
3,5
4,24
3,14
2,16
2,20
1,10
4,22
2,5
2,7
4,20
4,4
3,16
2,8
1,18
3,1
3,9
2,22
5,6
1,2
4,11
5,4
1,8
2,18
3,16
3,11
1,25
5,25
2,9
5,23
1,20
1,23
4,15
1,25
5,4
1,20
1,18
1,17
1,6
3,7
3,6
4,23
5,25
1,16
3,5
2,11
2,4
4,15
1,25
4,8
3,11
2,17
3,3
4,12
2,12
5,5
2,14
4,5
4,14
5,15
3,22
4,1
1,5
5,23
1,3
3,11
2,13
1,14
1,13
2,22
1,19
5,21
4,10
5,13
3,10
1,12
5,9
2,20
4,23
2,15
5,18
4,20
3,23
4,21
2,25
1,10
5,2
4,11
2,24
5,17
2,10
5,3
3,18
3,17
2,25
1,1
5,18
2,9
3,25
4,24
1,17
1,24
3,12
5,21
1,12
1,2
3,15
1,19
3,15
5,8
5,19
2,20
3,12
5,10
2,22
4,23
2,17
3,4
5,17
3,7
1,15
4,5
1,14
1,3
2,14
2,16
1,15
5,12
5,13
5,18
4,25
5,9
4,16
4,15
4,24
2,6
2,17
4,16
5,5
1,17
2,23
4,15
2,2
3,18
5,4
1,14
3,4
3,19
5,2
1,5
3,12
3,12
4,10
2,1
5,5
1,14
3,10
2,7
4,24
1,1
3,18
1,3
4,14
3,19
4,19
4,11
5,16
2,5
4,17
4,25
4,22
3,5
5,3
5,22
4,14
4,8
5,11
4,2
3,24
1,21
1,6
3,19
1,18
5,21
2,3
5,20
1,19
5,19
4,7
1,17
5,4
1,6
2,9
5,8
1,15
5,18
4,11
1,19
1,16
4,11
4,6
5,1
4,11
1,9
1,4
2,18
2,10
3,6
1,25
3,5
2,14
5,2
2,11
1,1
4,10
3,4
4,5
3,11
1,13
2,2
5,8
2,19
5,16
5,25
1,13
1,9
4,11
4,18
4,3
4,1
2,21
3,1
5,18
1,22
5,8
2,21
5,10
4,14
5,3
2,7
5,12
2,6
4,18
4,18
1,2
5,15
2,10
1,1
3,16
3,20
4,22
2,12
5,19
1,10
5,6
1,19
1,10
1,13
5,5
4,9
5,7
3,17
3,22
3,21
4,25
2,9
3,22
2,11
5,15
1,11
2,23
1,21
4,20
1,1
2,22
5,14
4,23
4,25
1,18
1,21
1,18
4,22
1,22
4,12
3,20
2,13
1,25
4,4
2,12
1,15
1,8
3,25
3,22
1,7
3,20
2,23
4,8
1,12
4,9
5,23
1,7
4,7
3,4
5,19
2,16
2,18
5,22
5,22
2,19
5,3
1,5
3,5
2,19
3,17
1,7
5,23
3,20
5,22
1,15
1,14
4,11
3,14
5,4
4,15
5,12
1,25
2,24
3,2
5,14
3,15
4,1
3,7
5,3
2,1
4,23
2,3
2,7
3,11
1,3
4,1
1,14
3,19
2,9
4,4
3,8
3,2
2,17
5,3
4,20
1,25
4,21
1,19
1,3
4,2
1,11
1,5
1,15
5,10
4,21
1,3
1,22
1,18
4,10
1,13
4,20
5,8
5,22
4,1
4,13
5,14
1,20
1,11
5,15
5,11
1,7
1,4
1,20
2,19
2,19
5,21
3,9
4,14
5,24
2,15
2,8
1,2
3,5
4,19
3,17
5,10
2,18
4,5
5,10
3,11
1,12
5,17
2,22
2,2
5,17
4,2
2,12
2,7
3,3
4,7
4,23
3,20
5,19
5,11
4,10
2,11
4,4
4,2
1,8
2,21
2,23
5,15
2,7
3,16
4,24
4,7
1,6
1,12
3,3
5,1
2,4
4,10
5,7
3,25
1,2
2,7
2,10
3,8
2,24
5,11
2,8
1,7
3,6
1,4
2,22
1,13
2,11
4,10
3,8
2,12
5,17
1,14
2,4
2,5
5,7
3,13
5,11
2,14
5,2
2,19
3,18
3,5
1,8
3,21
5,5
4,19
1,7
5,16
2,3
4,17
5,25
4,12
4,17
3,6
3,23
4,17
4,23
3,16
4,19
5,21
1,21
2,7
4,7
4,8
3,7
4,14
2,19
3,12
1,18
1,5
4,10
3,17
5,8
4,2
5,17
4,11
4,15
4,14
4,12
3,11
1,13
4,6
3,8
1,21
1,12
5,10
5,17
1,21
2,9
1,4
3,3
5,2
3,7
3,7
3,9
3,24
5,7
5,5
1,9
3,25
3,10
4,13
1,19
5,16
2,25
2,13
2,8
2,16
5,17
4,18
4,24
1,11
2,11
4,14
4,7
5,15
3,1
5,5
3,5
1,24
3,16
2,11
4,14
4,22
5,25
3,10
1,19
1,19
2,5
5,11
5,21
5,20
4,13
4,7
5,3
2,13
1,16
5,11
3,15
2,3
5,4
1,6
5,23
1,16
2,6
4,3
2,10
3,8
5,22
4,3
3,2
1,17
3,6
4,14
1,6
5,5
4,14
1,24
2,13
2,5
4,10
4,23
5,6
3,19
2,19
4,17
2,9
2,1
1,15
5,13
5,8
5,11
4,16
5,15
1,2
4,10
3,12
5,13
4,6
2,8
4,20
4,15
2,22
5,23
4,4
1,23
2,8
5,9
1,10
2,23
4,16
5,25
3,4
1,3
3,17
4,14
3,6
5,7
4,2
1,1
4,21
3,13
4,24
4,7
1,2
1,9
2,23
4,11
4,16
1,3
2,18
4,23
4,5
2,9
1,6
1,20
3,6
5,4
4,24
1,6
1,22
3,22
4,5
2,12
1,7
5,22
4,7
1,23
5,21
1,21
3,13
1,15
1,20
4,2
2,25
3,8
2,8
1,3
1,14
3,1
1,7
1,8
2,22
2,24
4,2
1,17
3,11
2,18
2,20
4,18
1,14
2,8
3,4
2,11
4,1
3,21
4,1
4,7
1,8
3,22
5,21
1,12
2,3
3,14
5,25
1,16
5,23
2,19
1,9
3,20
4,21
2,22
2,11
3,21
4,22
3,3
5,1
4,19
5,13
2,21
5,17
1,23
1,8
1,20
2,10
4,24
2,25
1,20
2,2
4,12
2,10
4,5
1,7
5,8
3,15
3,5
1,11
4,17
3,21
1,25
3,8
2,11
5,7
2,2
2,22
4,20
3,17
4,6
1,21
4,3
2,3
2,2
2,7
2,3
5,19
2,7
1,17
4,14
2,10
2,24
4,8
5,6
3,8
5,10
2,15
4,9
3,3
4,13
4,6
4,15
5,17
4,24
2,25
1,16
4,25
1,14
3,25
5,20
5,5
2,24
4,9
3,15
3,15
5,13
4,20
3,3
4,5
2,7
1,7
5,1
3,24
4,16
4,14
3,24
4,13
5,10
4,3
1,2
5,13
2,6
4,25
3,9
4,17
3,21
1,23
4,21
2,14
4,8
3,2
1,21
2,23
5,9
2,15
2,9
5,20
2,22
1,1
1,25
4,21
5,13
5,3
4,7
4,6
3,9
5,17
4,22
3,19
4,24
1,25
5,4
3,25
3,5
2,24
4,24
3,23
2,1
1,16
1,4
4,25
4,17
3,21
4,24
2,6
2,12
2,23
4,7
5,6
4,4
2,19
2,6
2,2
2,25
4,9
5,15
2,4
3,3
4,3
3,4
3,3
5,1
4,8
1,16
1,1
1,9
5,22
1,2
5,7
4,1
5,20
3,25
4,16
3,25
4,20
3,11
3,22
2,11
4,12
5,13
3,2
1,11
4,1
4,23
2,24
5,1
5,4
2,9
4,12
4,20
4,17
2,22
3,1
3,1
3,2
4,22
5,8
4,16
5,24
3,3
4,14
1,22
4,24
5,10
2,7
5,17
5,23
2,2
1,16
5,10
2,15
1,15
5,16
2,8
2,7
1,25
4,4
1,23
3,6
3,13
3,8
4,22
1,22
2,22
4,18
3,3
5,8
5,25
3,3
4,13
5,21
2,14
3,8
3,4
1,3
3,3
5,24
1,7
3,19
3,5
5,13
1,24
1,10
5,19
4,7
3,14
3,25
2,22
5,17
2,19
4,4
5,1
3,15
3,5
4,8
4,22
5,5
2,10
1,24
3,20
5,10
1,23
5,9
2,16
3,16
4,23
3,2
2,5
2,24
1,23
2,25
4,16
2,10
5,1
3,13
4,14
4,12
1,13
3,17
2,10
5,23
1,13
3,5
5,25
3,2
2,15
2,19
4,15
2,10
2,7
2,24
1,24
5,12
2,4
4,13
2,22
1,2
4,12
1,6
5,4
3,21
4,19
4,5
1,8
2,4
4,13
5,10
4,6
1,25
4,25
4,21
4,9
1,12
1,4
1,3
5,16
1,8
5,19
4,19
1,9
2,19
4,13
4,21
5,10
1,5
1,11
5,23
4,6
1,23
5,13
5,18
1,16
5,17
1,18
2,25
1,22
5,6
2,23
5,1
3,15
1,4
5,5
2,7
5,3
1,9
1,3
3,17
5,12
4,6
1,22
3,8
5,2
5,10
2,15
4,19
3,23
3,17
5,20
2,17
1,23
1,22
1,8
2,7
2,10
5,5
2,18
3,19
2,9
5,24
1,14
3,18
4,9
2,21
4,13
3,3
4,22
2,23
2,18
3,3
2,21
3,23
5,19
2,20
2,14
4,11
1,13
2,20
3,3
5,4
5,4
1,14
1,11
3,12
3,25
2,5
1,9
4,4
4,8
1,4
5,6
3,24
4,19
5,4
5,12
5,10
5,9
1,4
3,6
4,25
3,6
5,24
5,18
4,13
2,19
1,9
5,22
2,23
2,22
4,5
3,19
3,2
2,23
5,22
4,14
4,6
4,12
3,17
4,9
2,17
1,10
4,10
3,25
1,3
2,3
2,3
1,19
3,3
4,18
4,1
5,22
2,24
4,16
5,17
1,23
1,13
2,20
1,24
4,23
5,23
3,24
5,8
5,22
5,2
2,15
5,22
2,8
3,3
5,5
1,12
4,14
2,13
1,12
2,11
1,18
3,10
3,16
2,9
5,1
2,13
5,10
4,2
4,20
3,2
5,1
3,15
3,10
1,4
2,12
3,13
1,1
4,14
1,7
5,17
4,5
4,4
2,1
3,25
4,8
3,13
3,10
2,14
3,18
4,4
4,22
2,6
4,12
3,1
2,23
2,4
1,10
4,5
3,14
2,2
2,22
3,16
4,4
5,16
2,16
4,11
4,17
1,5
1,4
2,5
5,12
2,1
3,2
5,14
1,24
4,14
3,10
1,16
4,25
5,8
5,5
2,6
1,9
2,9
4,22
4,7
1,23
5,23
2,20
5,7
2,21
1,8
4,5
3,2
2,7
1,14
2,20
1,3
4,13
3,17
2,23
3,8
4,14
5,2
1,14
1,10
3,9
3,9
4,23
3,8
2,2
1,2
3,2
3,7
3,16
1,20
2,14
4,9
3,12
1,10
1,4
5,22
2,25
3,11
3,24
5,24
5,17
2,12
3,21
5,7
1,13
2,4
5,21
1,4
2,19
4,7
1,4
5,18
3,11
4,24
2,25
2,18
2,2
4,7
3,18
5,25
3,12
1,15
1,14
4,16
5,17
2,1
3,20
2,23
1,10
1,19
2,23
4,24
5,16
1,17
4,6
5,25
5,13
4,25
5,13
2,9
1,6
5,6
5,7
1,23
4,17
5,17
3,9
3,8
3,23
1,18
2,6
5,2
3,8
2,2
2,9
1,9
2,21
5,7
1,4
3,21
5,21
3,12
5,3
2,9
5,14
3,10
1,2
2,12
3,24
3,6
5,1
5,22
4,4
3,21
5,21
2,18
2,15
3,11
5,7
4,21
4,5
4,8
2,12
1,16
2,16
2,15
2,6
4,19
2,24
3,21
3,1
2,6
5,13
1,7
1,5
2,14
4,15
5,4
1,5
1,20
4,13
1,1
1,1
2,5
1,25
2,9
5,21
1,1
5,4
3,24
1,23
2,7
5,16
2,15
3,10
2,16
1,8
3,18
5,21
1,4
1,2
3,18
5,4
2,14
2,1
2,1
4,14
3,5
3,21
4,8
1,22
2,16
2,4
3,4
1,12
3,20
3,4
1,3
2,20
4,6
3,17
2,20
4,22
3,5
3,20
1,12
4,9
3,22
1,9
2,1
2,25
2,11
4,13
4,24
1,3
4,19
3,24
1,5
2,11
4,6
3,12
4,16
4,16
3,20
2,5
4,13
4,18
5,18
5,16
2,18
1,13
4,19
5,17
2,25
1,23
3,8
2,1
3,1
4,18
1,5
3,2
2,12
4,10
5,5
2,14
2,7
2,2
2,4
1,13
4,23
1,12
1,23
5,22
4,3
2,20
2,1
2,12
2,3
1,3
4,19
2,5
2,16
5,24
3,23
4,16
3,24
1,15
1,10
1,5
1,21
2,20
2,17
4,1
4,14
3,18
5,19
2,10
2,14
1,9
4,17
2,5
5,13
2,2
2,13
5,24
1,20
4,23
3,16
4,21
2,13
3,2
4,21
3,7
1,4
3,3
3,20
2,1
2,10
1,18
2,3
1,20
3,25
5,7
1,7
3,8
5,3
1,19
4,19
1,2
1,11
1,10
3,12
5,13
3,7
4,25
3,24
1,5
4,11
5,24
5,4
2,25
5,1
4,13
1,19
2,10
4,5
1,3
2,23
2,7
2,25
5,17
5,24
5,21
3,25
2,15
3,11
5,12
1,14
4,23
2,8
5,20
2,3
4,19
1,4
3,5
1,18
1,16
3,15
3,6
1,6
5,9
3,12
1,3
4,6
4,9
4,9
2,21
5,4
1,16
3,12
4,13
2,20
3,15
5,17
3,11
4,3
4,17
1,9
1,20
2,24
5,23
2,1
3,4
2,13
4,19
2,3
4,13
1,22
4,12
5,15
1,15
2,3
1,24
4,13
4,7
1,11
3,11
4,20
4,7
3,4
1,15
2,18
2,16
2,21
5,11
5,2
4,25
3,2
4,14
1,7
1,7
4,25
3,9
2,21
2,3
3,3
1,13
4,10
5,14
3,7
1,6
4,3
3,11
2,6
4,12
4,16
2,18
4,23
5,12
1,13
5,18
1,7
5,24
2,20
3,11
2,1
2,15
3,16
4,4
5,9
1,24
2,15
4,21
5,21
1,4
2,7
5,14
2,25
4,20
3,7
2,7
5,22
3,1
1,12
3,10
1,17
4,23
4,21
4,14
3,12
4,18
3,17
2,4
4,15
2,12
5,18
5,6
4,14
4,10
3,21
5,23
1,4
1,4
1,21
4,20
4,4
5,24
1,18
4,21
5,17
3,2
2,14
4,8
4,18
2,4
1,16
4,12
4,14
3,1
5,8
3,10
3,22
4,10
2,22
4,1
1,2
2,1
5,12
5,24
3,11
5,6
2,14
4,18
5,7
4,21
5,2
2,14
4,21
2,24
3,13
2,17
2,14
2,4
1,17
5,21
3,13
2,18
2,11
1,3
4,1
5,1
1,5
5,20
5,3
1,13
2,24
3,15
2,6
2,21
2,10
2,18
4,24
3,25
1,22
1,9
1,5
5,21
1,4
5,15
1,4
3,5
2,9
1,3
3,16
4,7
4,4
4,1
4,3
1,21
4,7
3,13
4,21
2,6
1,10
5,6
5,21
1,2
3,11
5,16
5,20
2,1
3,17
2,4
1,20
1,18
5,17
2,25
3,7
2,4
3,1
2,5
2,3
3,9
2,16
3,3
5,23
3,21
4,15
5,14
2,13
2,9
3,7
1,13
5,19
2,10
4,7
4,14
5,14
3,24
5,11
5,4
4,13
5,7
3,12
1,21
2,15
5,2
5,9
3,14
5,20
4,12
1,1
3,6
2,14
2,12
2,3
3,22
2,12
3,25
1,4
1,11
3,23
4,7
3,19
5,8
4,3
5,10
5,7
1,7
3,18
5,23
1,22
4,19
4,22
3,11
2,7
4,2
1,16
4,9
1,4
2,15
3,20
4,19
5,8
3,1
5,1
4,1
2,10
1,13
5,18
3,2
1,21
4,3
4,4
3,24
3,9
3,25
1,13
3,18
5,16
4,2
4,10
1,16
5,12
1,4
1,8
2,1
3,4
4,23
2,8
2,3
3,24
1,18
1,23
1,9
1,4
1,10
3,9
5,23
3,13
2,23
5,5
1,15
3,5
5,5
4,14
1,22
5,17
5,8
4,16
3,9
4,25
1,8
3,9
1,23
5,12
2,8
1,23
4,3
2,2
2,1
4,15
4,7
3,4
5,7
5,25
3,17
3,25
4,23
2,21
1,17
2,5
4,12
5,15
2,17
4,25
1,7
4,9
3,6
1,19
4,5
1,4
1,8
2,15
1,9
5,16
3,15
1,9
1,18
4,12
2,7
5,13
5,14
1,11
3,15
1,12
4,2
4,24
3,7
4,7
5,6
5,9
4,20
4,17
1,4
2,21
2,4
1,4
5,2
2,9
5,3
3,4
5,8
4,23
4,13
2,4
3,24
2,16
2,6
3,12
5,23
1,10
2,4
5,17
3,16
2,23
3,6
1,22
2,6
4,11
1,5
4,22
3,14
2,1
1,9
1,6
3,20
5,16
4,1
4,8
1,4
5,1
3,22
5,8
2,17
2,25
1,25
3,4
3,24
4,15
3,24
3,18
4,22
3,9
1,15
3,12
3,23
5,17
1,16
5,9
1,24
4,5
2,8
4,12
2,1
4,19
2,12
1,24
4,7
1,21
5,9
5,15
3,6
3,22
4,11
4,19
3,9
1,7
5,19
3,23
1,20
4,14
3,19
1,10
4,1
2,22
2,15
3,17
5,20
2,22
4,10
1,10
1,10
1,15
3,7
1,19
4,2
1,10
3,14
1,22
3,2
3,5
5,10
5,22
1,5
3,23
2,5
5,14
3,3
1,8
3,16
4,8
4,14
3,4
5,10
2,10
4,19
3,22
2,19
2,22
2,9
5,14
3,7
1,10
5,10
4,21
2,18
4,13
2,4
4,17
3,23
3,17
3,15
4,14
4,14
1,15
1,18
4,25
2,3
3,20
5,8
3,17
5,5
5,18
1,10
4,25
4,5
1,22
5,15
1,15
1,3
1,9
5,11
3,4
4,19
3,23
1,2
5,24
5,22
1,24
2,23
2,17
4,18
2,5
2,22
3,10
1,24
5,16
2,23
1,4
2,1
1,20
1,17
2,8
4,4
5,1
4,15
1,2
4,10
2,16
5,8
5,9
4,22
5,22
4,4
1,5
2,6
2,24
5,6
5,24
4,7
3,16
1,10
4,19
3,12
4,13
1,23
4,15
2,14
3,1
1,15
4,19
5,1
1,10
5,21
1,15
2,12
4,15
1,9
3,6
5,17
3,7
5,23
5,13
2,3
2,21
5,12
4,11
2,23
3,9
1,13
4,21
4,13
2,20
5,19
5,25
2,9
3,23
5,19
5,12
4,20
1,3
2,1
1,8
1,22
4,16
2,11
2,25
2,4
4,24
4,25
1,3
3,20
1,4
1,24
3,15
1,20
3,6
4,4
2,13
5,21
2,18
3,7
4,16
3,22
2,8
2,24
5,14
1,7
1,19
1,21
1,7
1,5
4,12
5,19
3,3
5,6
2,16
5,7
5,16
3,12
5,20
1,5
4,15
4,21
5,3
2,3
3,17
1,4
2,16
5,2
3,18
2,1
3,10
3,13
2,3
1,10
5,18
5,8
5,20
4,10
1,20
1,18
4,19
1,9
3,2
3,14
3,7
1,25
2,5
3,18
1,25
4,8
5,3
1,20
1,12
5,14
5,24
5,3
2,16
1,9
1,4
5,16
3,8
4,14
2,10
1,1
2,1
5,18
1,13
4,18
4,2
4,25
2,23
4,14
2,18
4,4
5,4
3,12
3,7
1,14
2,8
5,3
2,1
5,14
